User INV Type,Project Name,Supplier Number,Supplier Name,Cost Center,Invoice No,Voucher No ,Category,Invoice Type,Currency,Invoice Date,PO,Department,,Functional Net ,Due Dates,Terms,Due Amount,< 30 Days,30 : 60,60 :90,90:120,120:180,180:270,270:360,>360,Cutoff Date
1,Air Defense College,10213,فيرتك-حنان جورج بشارة سالم,150,716,23305938,Misc,STANDARD,EGP,  06-JUN-23,84754,Stationary,,2309.44,2023-06-06,Immediate,0,2309.44,0,0,0,0,0,,0,2023-07-12
1,Abou Ghaleb Bridge,10213,فيرتك-حنان جورج بشارة سالم,157,723,23307438,Misc,STANDARD,EGP,  09-JUL-23,85037,Stationary,,949.2,2023-07-09,Immediate,0,949.2,0,0,0,0,0,,0,2023-07-12
1,Ring Road - Service Road,10213,فيرتك-حنان جورج بشارة سالم,189,656,23305929,Misc,STANDARD,EGP,  06-JUN-23,82363,Stationary,,2229.49,2023-06-06,Immediate,0,2229.49,0,0,0,0,0,,0,2023-07-12
1,DP World Basin 2 Ph2,10213,فيرتك-حنان جورج بشارة سالم,193,704,23305927,Misc,STANDARD,EGP,  06-JUN-23,84066,Stationary,,5168.45,2023-06-06,Immediate,0,5168.45,0,0,0,0,0,,0,2023-07-12
1,Other,10213,فيرتك-حنان جورج بشارة سالم,error,709,23305926,Misc,STANDARD,EGP,  06-JUN-23,84060,Stationary,,2083.44,2023-06-06,Immediate,0,2083.44,0,0,0,0,0,,0,2023-07-12
1,Other,10213,فيرتك-حنان جورج بشارة سالم,error,725,23307437,Misc,STANDARD,EGP,  09-JUL-23,85040,Stationary,,3274.97,2023-07-09,Immediate,0,3274.97,0,0,0,0,0,,0,2023-07-12
1,Other,1022,فوزي محمود الرفاعي وشركاه,error,OB-ADV-2017-6168,1601344,,PREPAYMENT,EGP,  31-MAR-17,,,,0.01,2017-03-31,Immediate,0,0.01,0,0,0,0,0,,0,2023-07-12
1,Other,1023,GO ON جو اون,error,OB-ST-03-2017,1606357,Misc,STANDARD,EGP,  31-MAR-17,,,,20.25,2017-03-31,Immediate,0,20.25,0,0,0,0,0,,0,2023-07-12
1,Other,1023,GO ON جو اون,error,198,18306801,Misc,STANDARD,EGP,  17-JUL-18,11380,Stationary,,122.39,2018-07-17,Immediate,0,122.39,0,0,0,0,0,,0,2023-07-12
1,DPW Onshore Port & Terminal,1024,مصر للصناعات الكهربائيه والميكانيكيه ميميكو,94,8915,20316939,Current account Mep,STANDARD,EGP,  24-DEC-20,38175,Mechanical,,47486.56,2020-12-24,Immediate,0,47486.56,0,0,0,0,0,,0,2023-07-12
1,DPW Onshore Port & Terminal,1024,مصر للصناعات الكهربائيه والميكانيكيه ميميكو,94,10453,22313914,Current account Mep,STANDARD,EGP,  29-SEP-22,65701,Mechanical,,11217.6,2022-09-29,Immediate,0,11217.6,0,0,0,0,0,,0,2023-07-12
1,EMAAR-Pkg#162/163- Marassi,1024,مصر للصناعات الكهربائيه والميكانيكيه ميميكو,123,9386,21312707,,STANDARD,EGP,  14-SEP-21,51665,Mechanical,,7770.24,2021-09-14,Immediate,0,7770.24,0,0,0,0,0,,0,2023-07-12
1,EMAAR-Pkg#162/163- Marassi,1024,مصر للصناعات الكهربائيه والميكانيكيه ميميكو,123,9542,21314060,,STANDARD,EGP,  13-OCT-21,49005,Mechanical,,40842.27,2021-10-13,Immediate,0,40842.27,0,0,0,0,0,,0,2023-07-12
1,EMAAR-Pkg#162/163- Marassi,1024,مصر للصناعات الكهربائيه والميكانيكيه ميميكو,123,10364,22312947,Current account Mep,STANDARD,EGP,  15-SEP-22,65942,Mechanical,,762760.14,2022-09-15,Immediate,0,762760.14,0,0,0,0,0,,0,2023-07-12
1,EMAAR-Pkg#162/163- Marassi,1024,مصر للصناعات الكهربائيه والميكانيكيه ميميكو,123,11099,23307180,Current account Mep,STANDARD,EGP,  30-JUN-23,67630,Mechanical,,16483.7,2023-06-30,Immediate,0,16483.7,0,0,0,0,0,,0,2023-07-12
1,Beni Suef Substation R61,1024,مصر للصناعات الكهربائيه والميكانيكيه ميميكو,61,7583,18315210,Current account Mep,STANDARD,EGP,  27-DEC-18,12449,Mechanical,,0,2018-12-27,Immediate,0,0,0,0,0,0,0,,0,2023-07-12
2,Faculty of Medicine,10247,السنوسى للمقاولات العمومية – سعيد السيد سنوسى و شركاه,139,12 Faculty of Medicine-56256/12,22408996,Subcontractors Civil,STANDARD,EGP,  29-SEP-22,56256,Operation O,,65022.68,2022-10-11,100% 15 Day,0,65022.68,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,10248,احمد معوض محمد على عطا,88,8 R5,22402552,,STANDARD,EGP,  22-MAR-22,56270,Procurement,,52062.69,2022-04-14,100% 30 Days,0,52062.69,0,0,0,0,0,,0,2023-07-12
2,DPW Onshore Port & Terminal,10249,مكتب البطل للمقاولات -ابراهيم بشرى مهني قليني,94,موانى دبى 7,23405511,Procurement,STANDARD,EGP,  30-JUN-23,63671,Operation M,,9247.66,2023-07-30,100% 30 Days,0,9247.66,0,0,0,0,0,,0,2023-07-12
2,DPW Onshore Port & Terminal,10249,مكتب البطل للمقاولات -ابراهيم بشرى مهني قليني,94,موانى دبى 8,23405512,Procurement,STANDARD,EGP,  30-JUN-23,63671,Operation M,,2718.66,2023-07-30,100% 30 Days,0,2718.66,0,0,0,0,0,,0,2023-07-12
1,AL-JAZI EGYPT,1025,ميكا تريد ( هيليتي),81,1910379,19302014,,STANDARD,EGP,  20-FEB-19,19359,Purchasing,,0,2019-03-20,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
1,CIP SODIC HEAD OFFICE,1026,اوديو للتكنولوجيا Audio Technology,ICE,296-961,23000004,Advance payment Mep,DEBIT,USD,  07-FEB-23,,,,-2565.36,2023-03-09,100% 30 Days,0,-138,0,0,0,0,0,,0,2023-07-12
1,Waldorf Astoria Cairo,1026,اوديو للتكنولوجيا Audio Technology,164,18089,22314047,Current account Mep,STANDARD,EGP,  30-SEP-22,66816,Mechanical,,1055.52,2022-09-30,Immediate,0,1055.52,0,0,0,0,0,,0,2023-07-12
1,Waldorf Astoria Cairo,1026,اوديو للتكنولوجيا Audio Technology,164,18088,22314043,Current account Mep,STANDARD,EGP,  30-SEP-22,66770,Mechanical,,13430.32,2022-09-30,Immediate,0,13430.32,0,0,0,0,0,,0,2023-07-12
1,Waldorf Astoria Cairo,1026,اوديو للتكنولوجيا Audio Technology,164,18410,22315399,Current account Mep,STANDARD,EGP,  31-OCT-22,66770,Mechanical,,52551.63,2022-10-31,Immediate,0,52551.63,0,0,0,0,0,,0,2023-07-12
1,Waldorf Astoria Cairo,1026,اوديو للتكنولوجيا Audio Technology,164,18374,22315392,Current account Mep,STANDARD,EGP,  31-OCT-22,66816,Mechanical,,32916.4,2022-10-31,Immediate,0,32916.4,0,0,0,0,0,,0,2023-07-12
1,Waldorf Astoria Cairo,1026,اوديو للتكنولوجيا Audio Technology,164,18251,22317931,Current account Mep,STANDARD,EGP,  19-DEC-22,71287,Mechanical,,1001.67,2022-12-19,Immediate,0,1001.67,0,0,0,0,0,,0,2023-07-12
1,Waldorf Astoria Cairo,1026,اوديو للتكنولوجيا Audio Technology,164,19083,22318607,Current account Mep,STANDARD,EGP,  28-DEC-22,66816,Mechanical,,13634.26,2022-12-28,Immediate,0,13634.26,0,0,0,0,0,,0,2023-07-12
1,Waldorf Astoria Cairo,1026,اوديو للتكنولوجيا Audio Technology,164,19082,22318611,Current account Mep,STANDARD,EGP,  29-DEC-22,66770,Mechanical,,6700.2,2022-12-29,Immediate,0,6700.2,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,10265,اعمار للمقاولات والتشطيبات,138,2 katameya-56385/2,21409249,,STANDARD,EGP,  19-DEC-21,56385,Operation M,,1580.28,2021-12-30,100% 21 Days,0,1580.28,0,0,0,0,0,,0,2023-07-12
2,EGAT Pelletizing Plant,10266,احمد ابو خطوه وردانى عبد الله,144,21 EGAT Pelletizing Plant 56392/21,23405429,Subcontractors Civil,STANDARD,EGP,  30-JUN-23,56392,Operation M,,18956.82,2023-07-16,100% 21 Days,0,18956.82,0,0,0,0,0,,0,2023-07-12
2,Egat Rolling Mill no.4,10266,احمد ابو خطوه وردانى عبد الله,172,23 Egat Rolling Mill no.4 62944/23,23405011,Subcontractors Civil,STANDARD,EGP,  21-JUN-23,62944,Operation M,,60007.99,2023-06-26,100% 15 Day,0,60007.99,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,10271,احمد عبد الحافظ حسين عبد الحافظ,88,13 R5.,22410419,Subcontractors Civil,STANDARD,EGP,  20-NOV-22,56466,Operation O,,2059.42,2022-11-27,100% 15 Day,0,2059.42,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,10271,احمد عبد الحافظ حسين عبد الحافظ,88,22 R5,22410848,Subcontractors Civil,STANDARD,EGP,  30-NOV-22,56780,Operation O,,177.38,2022-12-09,100% 15 Day,0,177.38,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,10271,احمد عبد الحافظ حسين عبد الحافظ,88,14 R5 خارجى,22410843,Subcontractors Civil,STANDARD,EGP,  30-NOV-22,56466,Operation O,,321.81,2022-12-09,100% 15 Day,0,321.81,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,10271,احمد عبد الحافظ حسين عبد الحافظ,88,15 R5,22411953,Subcontractors Civil,STANDARD,EGP,  28-DEC-22,56466,Operation O,,9880.59,2023-01-10,100% 15 Day,0,9880.59,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,10271,احمد عبد الحافظ حسين عبد الحافظ,88,23 R5,22411963,Subcontractors Civil,STANDARD,EGP,  28-DEC-22,56780,Operation O,,15268.38,2023-01-10,100% 15 Day,0,15268.38,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,10271,احمد عبد الحافظ حسين عبد الحافظ,88,16 R05,23400154,Subcontractors Civil,STANDARD,EGP,  18-JAN-23,56466,Operation O,,7408.53,2023-01-25,100% 15 Day,0,7408.53,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,10271,احمد عبد الحافظ حسين عبد الحافظ,88,24 R05,23400161,Subcontractors Civil,STANDARD,EGP,  18-JAN-23,56780,Operation O,,22410.87,2023-02-02,100% 15 Day,0,22410.87,0,0,0,0,0,,0,2023-07-12
1,DPW Onshore Port & Terminal,10272,الشروق للادوات الكهربائيه وتوريدها,94,2937,23307108,Current account Mep,STANDARD,EGP,  30-JUN-23,78790,Mechanical,,29184,2023-06-30,Immediate,0,29184,0,0,0,0,0,,0,2023-07-12
1,ORA ZED - Ph 01B - Pkgs A&D,10272,الشروق للادوات الكهربائيه وتوريدها,137,رد ضريبة الارباح,22305343,,STANDARD,EGP,  10-APR-22,,,,5588.16,2022-04-10,Immediate,0,5588.16,0,0,0,0,0,,0,2023-07-12
1,Port Said Port Silos,10272,الشروق للادوات الكهربائيه وتوريدها,159,2444-2445,22303177,Current account Mep,STANDARD,EGP,  02-MAR-22,63233,Purchasing,,26817.06,2022-04-19,100% 60 Day,0,0,26817.06,0,0,0,0,,0,2023-07-12
1,Sokhna Port Expansion,10272,الشروق للادوات الكهربائيه وتوريدها,145,2486,22304052,,STANDARD,EGP,  17-MAR-22,61280,Purchasing,,17345.5,2022-03-07,100% 60 Day,0,0,17345.5,0,0,0,0,,0,2023-07-12
1,Abou Ghaleb Bridge,10272,الشروق للادوات الكهربائيه وتوريدها,157,2946,23304865,Current account Purchasing,STANDARD,EGP,  18-MAY-23,82800,Purchasing,,1539,2023-05-04,100% 30 Days,0,1539,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,10273,ايزامو للاعمال هندسيه مهندسون ومقاولون,138,17 Kattameya Creeks 53685/17,23402130,Subcontractors MEP,STANDARD,EGP,  23-MAR-23,53685,Mechanical,,475961.77,2023-04-10,100% 30 Days,0,475961.77,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,10273,ايزامو للاعمال هندسيه مهندسون ومقاولون,138,18 Kattameya Creeks 53685/18,23403309,Subcontractors MEP,STANDARD,EGP,  30-APR-23,53685,Mechanical,,106272.13,2023-05-15,100% 30 Days,0,106272.13,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,10273,ايزامو للاعمال هندسيه مهندسون ومقاولون,138,19 Kattameya Creeks 53685/19,23404396,Subcontractors MEP,STANDARD,EGP,  31-MAY-23,53685,Mechanical,,372655.63,2023-06-23,100% 30 Days,0,372655.63,0,0,0,0,0,,0,2023-07-12
2,Mivida BP#189,10273,ايزامو للاعمال هندسيه مهندسون ومقاولون,170,1 Mivida BP#189 79075/1,23401469,Procurement,STANDARD,EGP,  09-MAR-23,79075,Mechanical,,49064.11,2023-03-29,100% 30 Days,0,49064.11,0,0,0,0,0,,0,2023-07-12
2,Mivida BP#189,10273,ايزامو للاعمال هندسيه مهندسون ومقاولون,170,2 Mivida BP#189 79075/2,23402970,Subcontractors MEP,STANDARD,EGP,  26-APR-23,79075,Mechanical,,485211.84,2023-04-22,100% 30 Days,0,485211.84,0,0,0,0,0,,0,2023-07-12
2,Mivida BP#189,10273,ايزامو للاعمال هندسيه مهندسون ومقاولون,170,4 Mivida BP#189 79075/4,23404681,Subcontractors MEP,STANDARD,EGP,  14-JUN-23,79075,Mechanical,,339190.53,2023-06-24,100% 30 Days,0,339190.53,0,0,0,0,0,,0,2023-07-12
2,Mivida BP#189,10273,ايزامو للاعمال هندسيه مهندسون ومقاولون,170,3 Mivida BP#189 79075/3,23404680,Subcontractors MEP,STANDARD,EGP,  14-JUN-23,79075,Mechanical,,200354.86,2023-07-25,100% 30 Days,0,200354.86,0,0,0,0,0,,0,2023-07-12
2,ORA ZED - Ph 01B - Pkgs A&D,10274,بى ام للهندسة,137,2 ORA-58594/2,21409318,,STANDARD,EGP,  20-DEC-21,58594,Automation,,2576.6,2022-01-13,100% 30 Days,0,2576.6,0,0,0,0,0,,0,2023-07-12
2,ORA ZED - Ph 01B - Pkgs A&D,10274,بى ام للهندسة,137,3 ora zed 58594/3,22400521,,STANDARD,EGP,  20-JAN-22,58594,Automation,,2740.95,2022-02-07,100% 30 Days,0,2740.95,0,0,0,0,0,,0,2023-07-12
1,GOE BENI SUEF 6X6000TPD,1028,المصريين للتجارة والتنمية الاقتصادية,error,357,18300460,,STANDARD,EGP,  31-JAN-18,2313,Purchasing,,54.78,2018-03-02,100% 30 Days,0,54.78,0,0,0,0,0,,0,2023-07-12
1,GOE BENI SUEF 6X6000TPD,1028,المصريين للتجارة والتنمية الاقتصادية,error,116,18303332,,STANDARD,EGP,  16-APR-18,7962,Purchasing,,0.01,2018-04-16,Immediate,0,0.01,0,0,0,0,0,,0,2023-07-12
1,NUCA R05 - Z02,10288,تو ام اليكتريك للصناعات,88,adj,22308094,,STANDARD,EGP,  14-JUN-22,68814,Mechanical,,547150.18,2022-06-14,Immediate,0,547150.18,0,0,0,0,0,,0,2023-07-12
1,NUCA R05 - Z02,10288,تو ام اليكتريك للصناعات,88,104,22308118,,STANDARD,EGP,  14-JUN-22,68814,Mechanical,,16850,2022-06-14,Immediate,0,16850,0,0,0,0,0,,0,2023-07-12
1,NUCA R05 - Z02,10288,تو ام اليكتريك للصناعات,88,89,22308111,,STANDARD,EGP,  14-JUN-22,68814,Mechanical,,97562.7,2022-06-14,Immediate,0,97562.7,0,0,0,0,0,,0,2023-07-12
2,EMAAR-Pkg#162/163- Marassi,10289,كرم عطا على حسن,123,1 pk#177- 61207/1,22400729,,STANDARD,EGP,  26-JAN-22,61207,Automation,,9660.88,2022-02-09,100% 30 Days,0,9660.88,0,0,0,0,0,,0,2023-07-12
2,EMAAR-Pkg#162/163- Marassi,10289,كرم عطا على حسن,123,3 pkg#177-61207/3,22402159,,STANDARD,EGP,  03-MAR-22,61207,Automation,,3537.52,2022-03-25,100% 30 Days,0,3537.52,0,0,0,0,0,,0,2023-07-12
2,El Shohadaa Mosque No.006,10290,موانى للاستثمار العقارى والمقاولات والتوريدات العمومية لصاحبها السيد احمد سالم محمد,error,1 El Shohadaa Mosque No.006.72841/1,23401910,Subcontractors Civil,STANDARD,EGP,  15-MAR-23,72841,Operation O,,129196.86,2023-04-14,100% 30 Days,0,129196.86,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,10291,نيو ارتس للمقاولات المتكامله,138,22 Kattameya Creeks 57830/22,23403195,Procurement,STANDARD,EGP,  30-APR-23,57830,Procurement,,11384.44,2023-05-19,100% 30 Days,0,11384.44,0,0,0,0,0,,0,2023-07-12
2,ElSewedy HQ Internal Finishing,10293,مدار,141,8 El Sewedy HQ 56647/8,22409575,Subcontractors Civil,STANDARD,EGP,  23-OCT-22,56647,Procurement,,431675.53,2022-11-12,100% 30 Days,0,431675.53,0,0,0,0,0,,0,2023-07-12
2,ElSewedy HQ Internal Finishing,10293,مدار,141,9 ElSewedy HQ56647/9,22410732,Subcontractors Civil,STANDARD,EGP,  27-NOV-22,56647,Procurement,,357894.74,2022-11-14,100% 30 Days,0,357894.74,0,0,0,0,0,,0,2023-07-12
2,ElSewedy HQ Internal Finishing,10293,مدار,141,10 ElSewedy HQ 56647/10,22411871,Subcontractors Civil,STANDARD,EGP,  26-DEC-22,56647,Procurement,,152776.12,2023-01-17,100% 30 Days,0,152776.12,0,0,0,0,0,,0,2023-07-12
2,ElSewedy HQ Internal Finishing,10293,مدار,141,11 ElSewedy HQ 56647/11,22412117,Procurement,STANDARD,EGP,  29-DEC-22,56647,Procurement,,388784.71,2023-01-05,100% 30 Days,0,388784.71,0,0,0,0,0,,0,2023-07-12
2,El Khatatba Bridge,10294,ياسر صابر ابراهيم خضارى,143,2 El Khatatba Bridge-56642/2,22405228,,STANDARD,EGP,  13-JUN-22,56642,Operation O,,18557.01,2022-06-23,100% 15 Day,0,18557.01,0,0,0,0,0,,0,2023-07-12
2,El Khatatba Bridge,10294,ياسر صابر ابراهيم خضارى,143,1 El Khatatba Bridge.81855/1,23403230,Subcontractors Civil,STANDARD,EGP,  30-APR-23,81855,Operation O,,42117.54,2023-05-12,100% 30 Days,0,42117.54,0,0,0,0,0,,0,2023-07-12
2,Cairo-Alex Railway,10295,ايلفيشن,134,8 final cairo alex retention,22409244,Subcontractors Civil,STANDARD,EGP,  10-OCT-22,63329,Operation O,,35258.76,2022-11-09,100% 30 Days,0,35258.76,0,0,0,0,0,,0,2023-07-12
1,Ministries Buildings,1030,المصرية للتجارة والاستيراد-ايجى تريد,60,901-902.1,22304376,,STANDARD,EGP,  23-MAR-22,31485,Mechanical,,1.27,2022-03-23,Immediate,0,1.27,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,10304,الضاحي للمقاولات-مختار ضاحي سيد عبد العال,138,8 Katameya 61310/8,22408222,Procurement,STANDARD,EGP,  15-SEP-22,61310,Operation M,,3272.83,2022-09-27,100% 21 Days,0,3272.83,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,10304,الضاحي للمقاولات-مختار ضاحي سيد عبد العال,138,33 Kattameya Creeks 58558/33,23404409,Subcontractors Civil,STANDARD,EGP,  31-MAY-23,58558,Operation M,,16426.26,2023-06-16,100% 21 Days,0,16426.26,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,10304,الضاحي للمقاولات-مختار ضاحي سيد عبد العال,138,34 Kattameya Creeks 58558/34,23405354,Subcontractors Civil,STANDARD,EGP,  27-JUN-23,58558,Operation M,,66369.82,2023-07-06,100% 21 Days,0,66369.82,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,10305,حسني محمود رشدي عبد التواب,138,34 Kattameya Creeks 57480/34,23405344,Subcontractors Civil,STANDARD,EGP,  27-JUN-23,57480,Operation M,,59336.32,2023-07-06,100% 21 Days,0,59336.32,0,0,0,0,0,,0,2023-07-12
2,Astoria Sharm elSheikh,10315,كومبلكس  للمقاولات العامه,182,8 Astoria Sharm elSheikh 68452/8,23401107,Subcontractors Civil,STANDARD,EGP,  26-FEB-23,68452,Operation M,,236390.33,2023-02-28,100% 15 Day,0,236390.33,0,0,0,0,0,,0,2023-07-12
2,Radamis City,10315,كومبلكس  للمقاولات العامه,176,4 Radamis City 75667/4,23405322,Subcontractors Civil,STANDARD,EGP,  27-JUN-23,75667,Operation M,,67221.19,2023-07-03,100% 15 Day,0,67221.19,0,0,0,0,0,,0,2023-07-12
1,Other,1032,كونترادك للمشروعات والتجارة,error,OB-ST-2017-557,1605825,,STANDARD,EGP,  31-MAR-17,,,,2279.78,2017-04-30,100% 30 Days,0,2279.78,0,0,0,0,0,,0,2023-07-12
1,ESU Ph2-Enabling & Struc,1033,الفرنسية للصناعات المعدنية فرانس ميتال,119,19398-19018,22309972,Procurement,STANDARD,EGP,  20-JUL-22,47115,Procurement,,20123.78,2022-07-20,Immediate,0,20123.78,0,0,0,0,0,,0,2023-07-12
1,ESU Ph2-Enabling & Struc,1033,الفرنسية للصناعات المعدنية فرانس ميتال,119,19062-19251-18993-19002,22312273,Procurement,STANDARD,EGP,  31-AUG-22,46966,Procurement,,264032.6,2022-08-31,Immediate,0,264032.6,0,0,0,0,0,,0,2023-07-12
1,Elsewedy Univ - Enabling Works,1033,الفرنسية للصناعات المعدنية فرانس ميتال,85,15828-15872-15826-15705,19310916,,STANDARD,EGP,  19-SEP-19,26684,Mechanical,,0,2019-09-19,Immediate,0,0,0,0,0,0,0,,0,2023-07-12
1,MDF Factory,1033,الفرنسية للصناعات المعدنية فرانس ميتال,147,23973,23301731,Procurement,STANDARD,EGP,  22-FEB-23,79874,Procurement,,170000,2023-02-22,Immediate,0,170000,0,0,0,0,0,,0,2023-07-12
1,New Giza Teaching Hospital,1033,الفرنسية للصناعات المعدنية فرانس ميتال,126,22996-23075-23108.,22318024,Procurement,STANDARD,EGP,  20-DEC-22,76459,Procurement,,1712605.03,2022-12-20,Immediate,0,1712605.03,0,0,0,0,0,,0,2023-07-12
1,New Giza Teaching Hospital,1033,الفرنسية للصناعات المعدنية فرانس ميتال,126,24022,23303466,Procurement,STANDARD,EGP,  31-MAR-23,75617,Procurement,,121479.17,2023-03-31,Immediate,0,121479.17,0,0,0,0,0,,0,2023-07-12
1,New Giza Teaching Hospital,1033,الفرنسية للصناعات المعدنية فرانس ميتال,126,23036-23087-22949-23713-23149-23704-23805-106cm,23303470,Procurement,STANDARD,EGP,  31-MAR-23,73533,Procurement,,225990.14,2023-03-31,Immediate,0,225990.14,0,0,0,0,0,,0,2023-07-12
1,New Giza Teaching Hospital,1033,الفرنسية للصناعات المعدنية فرانس ميتال,126,24023-23525,23303463,Procurement,STANDARD,EGP,  31-MAR-23,77447,Procurement,,243999.9,2023-03-31,Immediate,0,243999.9,0,0,0,0,0,,0,2023-07-12
1,New Giza Teaching Hospital,1033,الفرنسية للصناعات المعدنية فرانس ميتال,126,24071,23303458,Procurement,STANDARD,EGP,  31-MAR-23,77446,Procurement,,390854.7,2023-03-31,Immediate,0,390854.7,0,0,0,0,0,,0,2023-07-12
1,New Giza Teaching Hospital,1033,الفرنسية للصناعات المعدنية فرانس ميتال,126,24335,23306075,Procurement,STANDARD,EGP,  11-JUN-23,83175,Procurement,,80085,2023-06-11,Immediate,0,80085,0,0,0,0,0,,0,2023-07-12
1,New Giza Teaching Hospital,1033,الفرنسية للصناعات المعدنية فرانس ميتال,126,24336,23306073,Procurement,STANDARD,EGP,  11-JUN-23,83176,Procurement,,9120,2023-06-11,Immediate,0,9120,0,0,0,0,0,,0,2023-07-12
